M2_POINT_ID,MEASURE_DATETIME,POINT_NAME,POINT_ADDRESS,POINT_DESC,WATER_PRESSURE,DEVICE_TEMPERATURE,REG_TIME,LATITUDE,LONGITUDE
"1,866",7/3/2024 11:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.94,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 11:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,49.25,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 11:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,41.49,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 11:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,43.92,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 11:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.65,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 11:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.47,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 11:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,42.63,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 11:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.57,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 11:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.96,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 11:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,36,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 11:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.55,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 11:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,40.67,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 11:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,48.67,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,44.8,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.26,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.87,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45.76,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.66,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.86,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.53,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,42.75,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,41.59,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,31.28,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.71,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,44.09,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.58,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,47.14,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,46.14,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,36.63,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,35.45,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,35.63,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,49.9,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,37.65,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,46.83,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,42.87,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,33.71,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.75,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,44.83,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 12:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,40.33,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 12:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.21,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 12:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,45.95,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 12:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,37.95,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 12:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,43.74,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.49,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,48.83,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,33.58,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45.48,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,34.29,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.2,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,40.9,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.52,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,32.83,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,48.03,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.38,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,39.86,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,46.33,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,33.03,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.65,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.48,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,36.75,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,46.84,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,48.26,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.82,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.1,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.65,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,30.71,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,30.19,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,48.22,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 13:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.73,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 13:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,31,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 13:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,40.25,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 13:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45.96,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 13:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.69,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,34.21,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,47.67,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,35.53,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,33.3,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,44.72,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.32,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,35.28,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.35,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,34.38,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,36.72,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.77,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,38.33,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.07,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,32.57,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.51,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.3,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,37.41,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,34.02,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,31.84,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,33.83,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,36.64,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,40.9,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.39,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,30.14,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,43.03,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 14:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,48.49,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 14:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,44.04,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 14:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,44.83,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 14:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,40.33,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 14:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.03,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.2,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 15:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,40.21,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 15:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,48.11,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 15:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,33.58,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 15:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.87,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,35.19,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 15:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,33.21,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 15:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,34.36,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 15:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,31.62,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 15:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.51,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,43.37,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 15:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,31.14,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 15:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,41.59,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 15:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,48.39,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 15:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.06,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,46.79,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 15:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.66,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 15:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,36.66,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 15:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,49.58,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 15:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.49,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,35.92,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/3/2024 15:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,30.05,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/3/2024 15:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.54,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/3/2024 15:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,37.44,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/3/2024 15:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.65,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/3/2024 15:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.77,20,5/10/2024 4:59,39.88765702,32.79979395
